Word,Count
\list.Add(string.Format("\****************************{0}****************************"\,\,7
\"\Deletes\\"\\,7
currentPriceRecord,7
fp.QueryHalt,7
F_2236B2,7
dt));,7
TankUsagePeriod,7
(filling.TankPrice,7
8),7
sw,7
(!fi.Exists),7
\TotalsEventArgs(cmd.Fpoint.AddressId,\,7
close,7
prepei,7
//this.LastNozzleUsed,7
newPrice,7
nSale.TotalPrice;,7
fails,7
values.CurrentTemperatur));,7
\if(fileName.EndsWith("\.insert"\))\,7
scope.Transaction.Commit();,7
filling.TransactionTime).OrderByDescending(tp,7
Data.SendLog,7
F_2244F,7
Console.WriteLine(BitConverter.ToString(buffer));,7
currentIndex,7
currentPriceRecord.FuelDensity;,7
F_2238,7
previousValue,7
Τελευταία,7
\if(fileName.EndsWith("\.delete"\))\,7
exists,7
fi,7
filling.TankPrice.FuelDensity,7
\if(fileName.EndsWith("\.update"\))\,7
sftf.StartDate.Value;,7
Guid.NewGuid().ToString(),7
values.CurrentSalePrice));,7
F_2235,7
InvoiceLine,7
buffer;,7
104,7
\Console.WriteLine("\comWrite:\,7
\File.AppendAllLines(fileName,\,7
this.Invoke(new,7
\this.LogFile.ToLower().Replace("\.log"\,\,7
previousValue;,7
LogToFile(Common.FuelPointValues,7
\"\"\))\,7
decimal.Round(currentSale.TotalVolume,7
F_2232_MM,7
GetTotals,7
tank.GetTankVolumeNormalized(data.Values.FuelHeight);,7
(int)(fp.Nozzles[0].UnitPrice,7
ASFuelControl.Data,7
filling.TransactionTime;,7
System.IO.File.Delete(fileName);,7
parms[2],7
DateTime.Today.Add(tc);,7
F_2244A,7
((Telerik.Reporting.OpenAccessDataSource)report.DataSource).ConnectionString,7
F_2234_VOL,7
sftf.EndDate.Value;,7
\"\.log"\;\,7
UsagePeriod,7
Temperatur,7
255),7
System.IO.Ports.Parity.Even;,7
Implementation.ErrorInfo();,7
newDensity,7
List<byte[]>();,7
\error.AddErrorInfo(Properties.Resources.TankFillingValidator_TankUsagePriodNotFound,\,7
F_2232_TEMP,7
deletes),7
//2,7
fp.PropertyChanged+=new,7
inl.TankFillingId.HasValue,7
response.Skip(14).Take(8).ToArray();,7
System.DateTime.Now));,7
invoice.Number,7
entity;,7
subReport4,7
\Console.WriteLine("\FpStatus\,7
80;,7
Data.DatabaseModel(Data.Implementation.OptionHandler.ConnectionString);,7
66,7
\list.Add(string.Format("\ActiveNozzle\,7
\TimeSpan.ParseExact("\01:00:00:00"\,\,7
method.MakeGenericMethod(entity.GetType());,7
nSale.NozzleId,7
Implementation.OptionHandler.Instance.CheckFillingCancel,7
response[0],7
lastSaleValues.CurrentSalePrice;,7
F_2233,7
up;,7
mpei,7
cmd.Fpoint.DispenserStatus),7
(tankPrice,7
radLabel9,7
foreach(object,7
inl.TankFillingId.Value,7
action;,7
\Data.Implementation.OptionHandler.Instance.GetTimeSpanOption("\DayCloseHour"\,\,7
invoice.Trader.InvoiceTypeId.Value,7
tf.UsagePeriod,7
vatPercentageCaptionTextBox,7
F_2244B,7
81,7
nz.Totalizer,7
StartByte,7
\this.GetFuelPoint(fuelPoint.Channel,\,7
messageText,7
filling.Tank.CurrentVolume;,7
Implementation.OptionHandler.Instance.CheckFillingStart,7
if(this.invoicesProcessed.Contains(invoice.InvoiceId.ToString())),7
(fPoint,7
\(byte)nz.NozzleIndex,\,7
invoice.InvoiceTypeId,7
\db.NormalizeVolume(tf.Volume,\,7
needed,7
tup,7
list);,7
data),7
responses.Add(result);,7
(currentPriceRecord,7
F_2236A2,7
sale.SalesPrice,7
invoice.InvoiceTypeId).FirstOrDefault();,7
System.Threading.ParameterizedThreadStart(this.ThreadRun));,6
\alarm.AddData("\LastFuelLevel"\,\,6
(t,6
Θερμοκρασία,6
Common.Enumerators.FuelPointStatusEnum.Idle);,6
this.fuelLevels.Count;,6
MyCom_OnDeliveryChange(object,6
\this.Tank.CurrentFuelLevel.ToString("\N2"\));\,6
//values.CurrentPriceTotal;,6
volumeNomalizedBeginCaptionTextBox,6
\"\ERROR"\;\,6
f.Name,6
salesCommonNozzle.CurrentSale.SaleCompleted,6
object[],6
\status.Authorized,\,6
\this.currentTemperature,\,6
totalOutCaptionTextBox,6
tank.MinFuelHeight,6
\"\DecimalPlaces"\,\,6
\(byte)(fuelPointChannel+16),\,6
(validAlerts.Count,6
\("\\,6
(currentSale.TotalVolume,6
Tags,6
s.InvoiceLines).Where(il,6
sale.SaleCompleted,6
we,6
va,6
ft.GetCurrentPrice();,6
0xD0,6
k,6
(int)MyCom.Channel[i].ActionPoint.UseIdentity);,6
s.TitrimetryId.ToString().ToLower(),6
this.fuelPoints.SelectMany(fp,6
ASFuelControl.Common.Enumerators;,6
fp.Address)[0];,6
BitConverter.GetBytes(80,6
PCL5,6
fp.LastNozzle.Totalizer),6
\34,\,6
dispenserNumberCaptionTextBox,6
nozzle.ParentFuelPoint.AmountDecimalPlaces);//,6
fuelPoint.GetTotals(nozzle.ID);,6
dispData,6
90,6
\fp.UnitPriceDecimalPlaces,\,6
Packard,6
client.SendAlert,6
Transition,6
barcode1,6
(AnswerOnExplane.ToString(),6
transactionDateDataTextBox,6
share,6
(balance,6
trader).FirstOrDefault();,6
this.workState),6
dNozzle.FuelType.CurrentPrice),6
15000;,6
\"\byte[]\,6
this.MyCom.OnDeliveryChange,6
flag,6
this.Style.BackgroundImage.Repeat,6
fp.LastNozzle.Totalizer,6
προς,6
fp.LastNozzle;,6
alert.DocumentSign,6
oldLoggon,6
FileInfo(path);,6
(num,6
typeof(string)),6
validAlerts),6
totalizerEndCaptionTextBox,6
CMDGetDisplay(nozzle);,6
Result******************************,6
\"\OK"\)\,6
this.Close();,6
\crc,\,6
e.Alarm.MessageText).FirstOrDefault();,6
this.totalsEndUpdated,6
DatabaseModel;,6
this.dispenserSaleBindingSource.DataSource,6
pair,6
loggon.LoggonTime,6
this.MyCom.OnReadTotalsChange,6
this.ConnectedNozzles),6
if(fuelType,6
this.currentCounter;,6
this.Tank.MinHeight,6
tanks.Where(t,6
\x,6
this.dispenser1.ScaleControl((float)1,6
\"\\t"\;\,6
delete,6
this.decPlacesRadSpinEditor.DataBindings.Add(new,6
vals.WaterHeight,6
Encoding.GetEncoding(437).GetString(Encoding.Default.GetBytes(s))));,6
Common.FuelPoint;,6
path);,6
\x.ToString("\X2"\)));\,6
this.radDateTimePicker3.Value,6
Common.Enumerators.FuelPointStatusEnum.Offline);,6
EvalGetDisplay(Common.Nozzle,6
\command,\,6
this.database.SerializeEntity(titrimetry);,6
made,6
if(this.serialPort.IsOpen),6
\lhPrinter,0);\,6
0x7F),6
\"\EvalGetDisplay\,6
if(fp.Nozzles.Where(n,6
MyCom_OnReadTotalsChange(object,6
\'xx,6
23532=,6
if(nz.QueryTotals),6
(int)address);,6
fuelTypeIdGroupFooterSection,6
Σφραγγίδα,6
\Console.WriteLine("\**********Trash*************"\);\,6
this.Dispenser.ActiveNozzle.TotalVolumeCounter),6
this.internalQueue.Where(iv,6
nozzle.ParentDispenser.TankValuesUpdated,6
f.ChannelID,6
Data.DatabaseModel.CurrentUserId,6
CMDGetDisplay(Common.Nozzle,6
(var.RateType,6
tank.FuelLevel;,6
database.Tanks.OrderBy(t,6
\"\RECIEVE\,6
58,6
Common.Enumerators.FuelPointStatusEnum.Ready),6
watcher.EnableRaisingEvents,6
text</param>,6
\ΣΥΝΑΓΕΡΜΟΣ"\\,6
this.internalTankQueue[tank],6
\file.Name.Replace("\Alert_"\,\,6
\"\Balance_"\\,6
totalSalesDataTextBox,6
(dispenser.LastSales),6
\{6},\,6
tankBalanceReport1,6
\Logger("\Totals"\,\,6
(nozzle.SaleVolume,6
EventHandler(LoadWaitingForm_Load);,6
(this.alertsToResolve),6
\this.PrintText(text,\,6
\this.AddAtgInternal((int)ts[address].First(),\,6
(!fps.ContainsKey(MyCom.Channel[i].ActionPoint.UseIdentity)),6
saleNozzle.NozzleId].Totals.TotalVolume,6
SetFPtoListen(Common.Nozzle,6
\form,\,6
\{3},\,6
\string.Format("\d:\\{0}.txt"\,\,6
this.DispenserSettings.Where(ts,6
totalizerStartCaptionTextBox,6
\(int)address,\,6
Sign,6
s.InvoiceId.ToString().ToLower(),6
\status.NozzleBlocked,\,6
<returns>Plain,6
ts.TankId,6
s.EventId.ToString().ToLower(),6
unicode,6
fp.ActiveNozzle;,6
PrintHandler,6
Totalizer,6
volumeBeginDataTextBox,6
DateTime.Today.AddDays(-weekDay).AddDays(1);,6
true),6
\System.IO.FileSystemWatcher(this.outFolder,\,6
\oC"\,\,6
ElbisDLL_New.clsComm.OnReadTotalsChangeEventHandler(MyCom_OnReadTotalsChange);,6
this.ApplyUser();,6
fp.CommonFP.Nozzles[saleNozzle.NozzleId];,6
(fp),6
//values2.ActiveNozzle,6
dispenserNumberDataTextBox,6
Εκτός,6
(fInfo.Exists),6
\Console.WriteLine("\\n\n\n\n\n"\);\,6
volumeNomalizedEndCaptionTextBox,6
oroginal,6
this.Dispenser.ActiveNozzle.Status,6
\"\)"\\,6
label9,6
volumeEndDataTextBox,6
ConcurrentQueue<ASFuelControl.Common.FuelPointValues>>,6
bufferString,6
alarmSuspected,6
this.LastVolumeCounter,6
iv.Key.Channel,6
controller.SetFuelPointConfiguration();,6
\points,\,6
letter),6
\this.MyCom.Communication.set_ChannelAction(fp.Channel,\,6
invoiceLine.Invoice.InvoiceType,6
if(fp.QueryAuthorize),6
Common.TankValues();,6
(invoice.Printer,6
salesToProcess,6
nozzleIndex,6
currentNozzle.CurrentSaleTotalVolume;,6
Hewlett,6
\this.NormalizeVolume(this.GetTankVolume(this.currentFuelLevel),\,6
MyCom_OnPressetingsChange(object,6
if(invoice.InvoiceType.TransactionType,6
\OpenPrinter("\\\\\192.168.1.101\\hpl"\,ref\,6
delivery.Document.DocumentType,6
fp.CommonFP.LastActiveNozzle.CurrentSale.TotalVolume,6
0x8F),6
this.invoicesProcessed.Remove(id);,6
values2.Status,6
Program.CurrentUserId).First();,6
response[1],6
Common.Tank,6
GetDisplay,6
\{7}"\,\,6
newTotal),6
nzi,6
//currentNozzle.TotalVolumeCounter,6
t.Address,6
\(int)tfp.GetExtendedProperty("\setPrice2"\,\,6
id);,6
\gr.DrawEllipse(p,\,6
ElbisDLL_New.clsComm.CHANNEL_CLEAR_GET_TRANSACTION_FLAG);,6
PTSLib.PTS.FuelPoint,6
i.InvoiceId,6
ts.Keys),6
nozzle.Enabled,6
this.traderRadGridView.Rows.Where(r=>r.DataBoundItem,6
\"\Αδικαιολόγητη\,6
Convert.ToDouble(8000));,6
(this.SaleLostEvent,6
this.startControllerButton.IsEnabled,6
width);,6
fileName2,6
EventHandler<Common.TotalsEventArgs>(controllerInterface_TotalsRecieved);,6
divergenceData,6
!App.Mediator.MediatorWorking;,6
MyCom.Channel[i].ActionPoint.DeviceModel,6
System.IO.File.WriteAllLines(fileName,6
Whether,6
this.ParentFuelPoint.DispensedAmount,6
DateTime.Today.AddDays(-DateTime.Today.Day).AddDays(1);,6
alertsToKeep.Add(va);,6
controllerInterface.TotalsRecieved,6
\width,\,6
log.SendData,6
traderNameDataTextBox,6
LevelIncrease,6
Common.Enumerators.TankStatusEnum.LowLevel;,6
fp.CommonFP.ActiveNozzle.CurrentSale.UnitPrice,6
literCheckGuid,6
(nozzle.CurrentSaleUnitPrice,6
this.database.Add(log);,6
this.CurrentVolumeNormalized,6
SelectBalanceForm,6
oldUser,6
Default,6
this.stopControllerButton.IsEnabled,6
ElbisDLL_New.clsComm.OnStatusChangeEventHandler(MyCom_OnStatusChange);,6
vals.FuelHeight,6
\1000),2);\,6
originalCrc:,6
totalizerStartDataTextBox,6
fillingDS,6
\this.GetDecimalBytes(fp.Nozzles[i].UnitPrice,\,6
radLabel25,6
response;,6
vehicleNumberDataTextBox,6
InternalDeliveryDescription,6
this.database.Balances.Where(s,6
this.controller.UseExtendedCommands,6
this.controller.SetPrices(fp);,6
\System.IO.File.WriteAllText(fileName.Replace("\.xls"\,\,6
\"\.txt"\),\,6
e.Competed,6
this.MyCom.OnPressetingsChange,6
CMDGetStatus(Common.FuelPoint,6
\"\InvoicePrints"\;\,6
occured,6
less,6
MailSender.Instance.SendSms(fileName);,6
nozzleId).FirstOrDefault();,6
this.database.FuelTypes.Where(f,6
(fp.CommonFP.ActiveNozzle,6
\HH:mm"\);\,6
fileName;,6
\"\|"\\,6
transitions,6
0xFF),6
listeners:,6
(not,6
label8,6
alarm.DeviceId).FirstOrDefault();,6
calculatedCrc:,6
\this.Tank.LastTemperature.ToString("\N1"\));\,6
sign,6
radLabel12,6
nozzle.ParentDispenser.DispenserStatus,6
(nozzle.ParentDispenser.DispenserStatus,6
path,6
button1,6
this.database.Invoices.Where(s,6
TankAlarmEnum,6
(fp.Initialized,6
this.radDateTimePicker4.Value,6
-sumOut;,6
System.IO.DirectoryInfo,6
regex,6
\string.Format("\{0:N2}\,6
service,6
ev.Tank.TankSerialNumber,6
Filter,6
this.radDateTimePicker2.Value,6
displayLitres,6
specific,6
Balance,6
anlyze,6
-(decimal)MyCom.Channel[i].Delivery.DisplayPrice,6
Create,6
GetDisplayWhileFuelling,6
\"\*.out"\);\,6
fp.CommonFP.ActiveNozzle.CurrentSale;,6
this.readyInvoices.Add(invoice);,6
devices,6
Output,6
\MessageBoxButtons.OK,\,6
EC,6
(byte)(254,6
this.RefreshValues();,6
(e.SignString,6
02-01-01-00-00-20-00-08-01-22-14-01-06-15-01-01,6
MyCom_OnStatusChange(object,6
dateFrom);,6
\totalizerDiff,\,6
CMDSetPrice(nozzle);,6
Resolved,6
\this.AddAtgInternal(i,\,6
this.decPlacesRadSpinEditor.DataBindings.Clear();,6
BitConverter.ToString(buffer));,6
tank.GetLastValidWaterLevel();,6
newAlerts.Add(tAlarm);,6
\name="\tankId"\></param>\,6
///////////////////////////////////////////////////////////////////////////,6
BitConverter.ToString(trash),6
\decimal>(nozzle,\,6
this.printHandler.PrintInvoice(invoice);,6
this.selectInvoiceControl1.DateFrom,6
System.Threading.Thread.Sleep(90);,6
Common.Enumerators.FuelPointStatusEnum.GetEndTotals),6
ev.Nozzle.OfficialNozzleNumber),6
\Console.WriteLine("\Elbis\,6
CMDGetTotals(Common.Nozzle,6
(Program.CurrentUserId,6
creation,6
e.AlertId).FirstOrDefault();,6
\"\ΓΕΝΙΚΟΣ\,6
legnth,6
decimal.Round(total,6
radListView1,6
this.controller.FuelPoints.Length,6
Data.ApplicationUserLoggon();//,6
\lines.Add("\<!7062;1022;B;998129283;;0;0;100,00;0;0;0;0;23,00;0;123,00;;;;info@solidusnet.gr;;c;>"\);\,6
Text,6
sale.NozzleNumber,6
7;,6
(this.TankStatus,6
(byte)PathPointType.Line,6
BitArray,6
LevelDecrease,6
this.speed,6
\"\LastSales"\)\,6
values2.ActiveNozzle,6
dispenserNumberGroupFooterSection,6
devStatus.HasFlag(DeliveryStatusEnum.DeliveryCompleted)),6
panel6,6
\this.Process.AddProcessTransition(this.finalizeSaleState,\,6
\"\DeviceSerialNumber"\).FirstOrDefault();\,6
rawResponseWithoutCrc:,6
tankFilling,6
volumeNomalizedBeginDataTextBox,6
/FROM,6
shiftBindingSource,6
\name="\controller"\></param>\,6
SelectShift,6
controllers),6
//values2.Status,6
log.SendDate,6
\file.Name.Replace("\Balance_"\,\,6
this.lastTotalPrice;,6
PrintHandler();,6
\"\."\)\,6
nz.LastTotalVolume);,6
\this.levelIncreaseState,\,6
ftdesc,6
while(this.IsConnected),6
price=9999;,6
PrintToPrinter(alert);,6
\COMPELETED"\,\,6
f.PhysicalAddress,6
nozzleNumberGroupFooterSection,6
this.currentSale.TotalVolume,6
command;,6
[crc],6
e.InvoiceId).FirstOrDefault();,6
Start,6
commandBuffer.Add(price2);,6
\str,\,6
tf.VolumeReal);,6
(total,6
fp.ActiveNozzle.Totalizer,6
scratch,6
\this.ApplySign(fileName,\,6
this.pageHeader.Height,6
alert.Message;,6
\Telerik.Reporting.OpenAccessDataSource(db,\,6
App.Mediator.MediatorWorking;,6
\ts.Add(MyCom.Channel[i].ActionPoint.UseIdentity,\,6
SELECT,6
parse,6
//51-FF-F6-E0-F9-E7-E5-E2-E1-E5-E1-E2-E0-FA-E3-E8-E0-E4-E3-E4-E2-E0-F4-E0-E4-E4-E1-F5-E0-E0-E0-E0-F6-E1-F9-E0-E0-E0-E0-E0-E0-E0-E0-FA-E0-E0-E0-E0-E0-E0-E0-E0-F4-E0-E0-E0-E0-F5-E0-E0-E0-E0-F6-E2-F9-E0-E0-E0-E0-E0-E0-E0-E0-FA-E0-E0-E0-E0-E0-E0-E0-E0-F4-E0-E0-E0-E0-F5-E0-E0-E0-E0-FB-E5-F0,6
this.selectInvoiceControl2.LoadData();,6
/////////////////,6
\this.GetStatus(MyCom.Channel[i].ActionPoint.APointStatus,\,6
fp.CommonFP.ActiveNozzle.CurrentSale.TotalizerStart;,6
foreach(Data.Tank,6
bufferRecieve,6
(e.PropertyName,6
(pair.Key,6
this.selectInvoiceControl3.DateTo,6
controller.Connect();,6
this.upDecPlacesRadSpinEditor.DataBindings.Clear();,6
s.TankFillingId.ToString().ToLower(),6
divergenceBalanceReport1,6
tankData,6
salesCommonNozzle.CurrentSale.TotalVolume,6
commandBuffer.Add(price1);,6
fuelTypeIdGroupHeaderSection,6
this.label2.Text,6
Math.Pow(d,6
this.PrintToPrinter(balance);,6
\this.Tank.CurrentTemperature.ToString("\N1"\));\,6
Common.Enumerators.NozzleStateEnum.Locked;,6
(ASFuelControl.Common.Enumerators.FuelPointStatusEnum)(int)fp.Status;,6
DatabaseModel.GetContext(this),6
\this.Process.AddProcessTransition(this.offlineState,\,6
this.ValidationParameter.ToString());,6
\name="\dispenserId"\></param>\,6
(dispVolume,6
failed,6
\pumpNumber,\,6
this.selectInvoiceControl3.DateFrom,6
inv.ToString(),6
group,6
(VirtualNozzle,6
(alert,6
var.Data,6
Salling,6
hex;,6
this.tank.CurrentTemperature);,6
errorCheckIndex,6
if(this.AuthorizeFuelPoint(fp)),6
respl),6
pumpNumber),6
nozzleNumberGroupHeaderSection,6
\EvalGetDisplay(nozzle,\,6
this.label1.Text,6
this.selectInvoiceControl1.DateTo,6
watcher,6
(this.Tank.CurrentFuelLevel,6
(currentNozzle.CurrentSaleTotalVolume,6
alarmType,6
iv.Key.Address,6
sysEv.NozzleId.Value).First().TotalCounter;,6
totalsUpdated),6
(!ts.ContainsKey(MyCom.Channel[i].ActionPoint.UseIdentity)),6
fp.CommonFP.LastActiveNozzle;,6
Data.Titrimetry,6
this.PrintToPrinter(titrimetry);,6
decimal.Round(fp.CommonFP.LastActiveNozzle.CurrentSale.TotalVolume,6
BitConverter.GetBytes(32,6
sale.TotalizerStart,6
formatted,6
Common.Enumerators.TankStatusEnum.HighWaterLevel;,6
var.Nozzles[i].VolumeCash,6
t.TankNumber)),6
0)));,6
fps.Keys),6
Console.WriteLine(BitConverter.ToString(trash));,6
ConcurrentQueue<Common.TankValues>();,6
bytesRead,6
database.Nozzles.Where(n,6
sends,6
InvoiceThermalDS,6
\{1}\n"\,\,6
Common.Enumerators.FuelPointStatusEnum.TransactionStopped);,6
salesCommonNozzle.CurrentSale.TotalizerStart;,6
fuelPoint.ActiveNozzleID).FirstOrDefault();,6
EMRStateEnum.PRE_DELIVERY_STATE,6
(!totalsEndUpdated),6
ASFuelControl.Common;,6
EMRStateEnum.KEY_TIMEOUT_STATE),6
\this.Process.AddProcessTransition(this.sallingState,\,6
\this.printHandler.PrintText(text,\,6
\status.GetTransaction,\,6
(setting,6
\"\76265=0:+19451=\,6
oldUser.ApplicationUserLoggons.Where(al,6
[00],6
alarm.MessageText).FirstOrDefault();,6
System.IO.FileSystemEventHandler(watcher_Created);,6
gia,6
loggon.ApplicationUserId,6
Data.UsagePeriod,6
PrintAgent();,6
(totalsUpdated),6
\status.RequestAuthorize,\,6
this.currentSaleTankData.Clear();,6
this.processedInvoices),6
\Console.WriteLine(DateTime.Now.ToString("\HH:mm:ss.fff"\));\,6
800;//ms,6
BitConverter.GetBytes(16,6
Didn't,6
Console.WriteLine(sumR);,6
(totalizerDiff,6
discard,6
this.lastTotalVolume;,6
\CommandType.Preset,\,6
\"\.out"\,\,6
processing,6
this.PrintToPrinter(tankFilling);,6
(!ftlist.Contains(nozzle.FuelTypeDescription)),6
\Console.WriteLine("\no\,6
n.SaleCompleted).FirstOrDefault(),6
.Select(s,6
(int)responseLength.status),6
tank.GetLastValidLevel();,6
Bool,6
Guid.Empty;,6
\KeyValuePair<ASFuelControl.Common.FuelPoint,\,6
\this.SendCommand(var,\,6
dispenser.LastSales;,6
CMDAuthorizeFuelPoint(Common.FuelPoint,6
fp.CommonFP.ActiveNozzle;,6
invoke,6
(Common.IController,6
Common.Enumerators.FuelPointStatusEnum.Ready)),6
this.internalTankQueue[tank].Enqueue(vals);,6
this.selectInvoiceControl1.LoadData();,6
ExcelReader.GetString(i),6
fp.CommonFP.LastActiveNozzle.CurrentSale.TotalizerStart;,6
this.radDateTimePicker1.Value,6
TotalizerState,6
tank.TankVolume;,6
processedInvoices.Remove(inv);,6
\commandParms[i][j].ToString(),\,6
\tfp.SetExtendedProperty("\setPrice1"\,\,6
halt,6
ftlist.Add(nozzle.FuelTypeDescription);,6
totalOutNormalizedCaptionTextBox,6
(this.sale,6
Common.Sales.SaleData();,6
[FA],6
\CommandType.SendPrices,\,6
ASFuelControl.Gilbarco,6
fp.ActiveNozzle.Totalizer),6
Push,6
this.database.Titrimetries.Where(s,6
!al.LogoffTime.HasValue).FirstOrDefault();,6
this.database.TankSales.Where(ts,6
fps[MyCom.Channel[i].ActionPoint.UseIdentity].Add(i);,6
string[possibleCmd.Count];,6
(titrimetry,6
(devStatus.HasFlag(DeliveryStatusEnum.WaitingForAuthorization)),6
(values.CurrentVolume,6
(totalsUpdated,6
tankFillingBalanceReport1,6
printHandler,6
devStatus.HasFlag(DeliveryStatusEnum.FlowIsActive);,6
!il.TankFillingId.HasValue,6
fp.Nozzles[nz.Index,6
\this.Tank.LastFuelHeight.ToString("\N2"\));\,6
var.Nozzles[i].AmountCash,6
resp,6
ignore;,6
\String.Concat(Array.ConvertAll(buffer,\,6
temp);,6
fp.LastNozzle,6
xx-01-01-00-00-20-00-08-01-xx-14-01-06-15-01-00,6
fp.Nozzles).Where(n,6
this.idleState,6
this.dispenser1.ScaleControl((float)0.75);,6
\"\ignorable"\\,6
titrimetry.DocumentSign,6
(ev.NozzleId,6
ControllerThread();,6
Show,6
//this.invoicesProcessed.Add(invoice.InvoiceId.ToString(),6
\TimeSpan(0,\,6
pumpBalanceReport1,6
CMDAuthorizeFuelPoint(fp);,6
\status.Filling,\,6
tankVolumeDataTextBox,6
ftlist),6
var.Nozzles[i].AmountCredit,6
\this.levelDecreaseState,\,6
reportNameTextBox,6
this.currentSale.TotalPrice,6
49],6
this.TotalsUpdatedEnd(foo);,6
\(byte)PathPointType.Start,\,6
nozzle.ParentFuelPoint.Address)[0],6
Common.Enumerators.FuelPointStatusEnum.Nozzle,6
\alert.EventDate.ToString("\dd/MM/yyyy\,6
character,6
this.selectInvoiceControl3.LoadData();,6
\foo,6
\fp.AddressId,\,6
this.MyCom.OnStatusChange,6
this.database.Invoices.Where(i,6
text);,6
\if((int)tfp.GetExtendedProperty("\setPrice1"\,\,6
if(fp.DispenserStatus,6
database.GetUsagePeriod(dt1);,6
!sale.SaleCompleted,6
companyFaxDataTextBox,6
currentResponse.Length,6
overloaded,6
alert.DeviceDescription;,6
totalOutDataTextBox,6
validAlerts,6
02-01-01-00-00-20-00-08-01-22-14-01-06-15-01-01-FC-30-30-38-31,6
fuelPoint.Nozzles[0].PricePerLiter,6
\KeyValuePair<PTSLib.Nozzle,\,6
this.selectInvoiceControl2.DateFrom,6
string.Format(invoice.Printer,6
\System.Console.WriteLine("\FAILED\,6
if(this.invoicesProcessed.Contains(id)),6
totalLiterCheckDataTextBox,6
(tAlarm.DeviceId,6
this.invoicePrintBindingSource.DataMember,6
\if((bool)(fp.GetExtendedProperty("\iNeedDisplay"\,\,6
(Common.Enumerators.ApplicationUserLevelEnum)user.UserLevel;,6
decimal.Round(fp.CommonFP.ActiveNozzle.CurrentSale.TotalVolume,6
\totalRequests.TryAdd(guid,\,6
\\192.168.1.101\hpl,6
BitConverter.GetBytes(0,6
TankLocked,6
sysEv.NozzleId.Value).First().LastValidTotalizer;,6
it),6
\"\2"\;\,6
if(StringToByteArray(parms[2,6
Addressing,6
isFlow,6
ts[MyCom.Channel[i].ActionPoint.UseIdentity].Add(i);,6
\Console.Write("\{0}\,6
64665=,6
logic,6
(this.controller.FuelPoints,6
agent,6
ExcelTextStripper.GetText(fileName);,6
\this.EvaluateActiveNozzle(cmd.Fpoint,\,6
this.upDecPlacesRadSpinEditor.DataBindings.Add(new,6
IDLE,6
sale.IsOnSale,6
Amount;,6
fp.ActiveNozzle.Totalizer;,6
this.dispenserSaleBindingSource.ResetBindings(false);,6
if(this.AlarmRaised,6
\name="\inputRtf"\>RTF\,6
EvalGetStatus(Common.FuelPoint,6
fps,6
if(1),6
totalsUpdated)),6
(ev.TankId,6
currentNozzle.CurrentSaleTotalPrice;,6
totalLiterCheckCaptionTextBox,6
se.EventId,6
log.SendLogId,6
(DateTime.Now.Subtract(this.Process.ChangedStateTime).TotalSeconds,6
\Console.WriteLine("\====================================={8}\,6
fp.act,6
e.SignString;,6
possible,6
\ParentNozzle.ParentFuelPoint.SetExtendedProperty("\iNeedDisplay"\,\,6
(str,6
\"\ΔΕΞΑΜΕΝΗ\,6
\this.fillingInitializedState,\,6
this.settingsGrid.LoadGrid(this.controller.GetDispensers());,6
LostSaleEventArgs(),6
nozzleNumberDataTextBox,6
fp.LastNozzle.Totalizer;,6
PTSLib.Nozzle,6
n.ID,6
ElbisDLL_New.clsComm.OnPressetingsChangeEventHandler(MyCom_OnPressetingsChange);,6
totalOutNormalizedDataTextBox,6
E7,6
alarms,6
keep,6
ΑΚΡΟΣΩΛΗΝΙΟ,6
tAlarm.ExistingAlarm,6
(VirtualDevices.VirtualTank,6
\Console.WriteLine(currentResponse.Substring(0,\,6
(updated)//,6
Pop,6
oldLoggon.LogoffTime,6
totalSalesCaptionTextBox,6
this.dispenserSaleRadGridView.CurrentRow,6
\ASFuelControl.WorkFlow.WorkFlowProcess.ValidationkDelegate(this.IsIncreasing),\,6
